epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.1483715772628784,,
0,99,,0.46875,,1.0963677167892456,,
0,149,,0.3125,,1.2363189458847046,,
0,199,,0.5,,1.2103242874145508,,
0,249,,0.5,,1.0140106678009033,,
0,299,,0.5625,,1.1014350652694702,,
0,349,,0.375,,1.1659424304962158,,
0,399,,0.4375,,1.1284105777740479,,
0,449,,0.34375,,1.157102346420288,,
0,499,,0.34375,,1.0633785724639893,,
0,549,,0.46875,,1.0728801488876343,,
0,599,,0.53125,,1.1431852579116821,,
0,649,,0.5625,,1.0326013565063477,,
0,699,,0.40625,,1.0361390113830566,,
0,738,,,,,0.48333051800727844,1.0900135040283203
0,738,0.4528684914112091,,1.1338599920272827,,,
1,749,,0.34375,,1.1374256610870361,,
1,799,,0.4375,,1.0064767599105835,,
1,849,,0.5,,1.0687817335128784,,
1,899,,0.40625,,1.1615591049194336,,
1,949,,0.5,,0.951964259147644,,
1,999,,0.53125,,1.0444438457489014,,
1,1049,,0.5625,,1.1156306266784668,,
1,1099,,0.40625,,1.3074636459350586,,
1,1149,,0.5625,,0.957690417766571,,
1,1199,,0.46875,,1.078794002532959,,
1,1249,,0.46875,,1.070662260055542,,
1,1299,,0.46875,,1.1599177122116089,,
1,1349,,0.28125,,1.177842378616333,,
1,1399,,0.40625,,1.1045223474502563,,
1,1449,,0.5,,1.0998754501342773,,
1,1477,,,,,0.4862074851989746,1.0863487720489502
1,1477,0.4753342270851135,,1.0988112688064575,,,
2,1499,,0.5625,,1.1611870527267456,,
2,1549,,0.71875,,0.8542601466178894,,
2,1599,,0.46875,,1.2741010189056396,,
2,1649,,0.375,,1.095533013343811,,
2,1699,,0.59375,,0.9746465086936951,,
2,1749,,0.59375,,0.9588706493377686,,
2,1799,,0.40625,,1.0772236585617065,,
2,1849,,0.40625,,1.2314929962158203,,
2,1899,,0.5625,,0.9101680517196655,,
2,1949,,0.5625,,0.9961013197898865,,
2,1999,,0.5,,1.2126725912094116,,
2,2049,,0.53125,,1.0830347537994385,,
2,2099,,0.4375,,1.1705033779144287,,
2,2149,,0.625,,0.9786509871482849,,
2,2199,,0.53125,,1.0053550004959106,,
2,2216,,,,,0.4853613078594208,1.082979440689087
2,2216,0.47990354895591736,,1.094368815422058,,,
3,2249,,0.59375,,1.0595285892486572,,
3,2299,,0.4375,,1.0778069496154785,,
3,2349,,0.5625,,0.932485818862915,,
3,2399,,0.5625,,1.1624877452850342,,
3,2449,,0.34375,,1.2187622785568237,,
3,2499,,0.375,,1.1174811124801636,,
3,2549,,0.5625,,1.103878140449524,,
3,2599,,0.5625,,0.9672585725784302,,
3,2649,,0.375,,1.0791503190994263,,
3,2699,,0.4375,,1.097854733467102,,
3,2749,,0.46875,,1.0682477951049805,,
3,2799,,0.53125,,1.037125825881958,,
3,2849,,0.4375,,1.0918424129486084,,
3,2899,,0.375,,1.252852201461792,,
3,2949,,0.4375,,0.9840484857559204,,
3,2955,,,,,0.4909460246562958,1.077392339706421
3,2955,0.48079201579093933,,1.0912424325942993,,,
4,2999,,0.59375,,0.9709713459014893,,
4,3049,,0.53125,,1.0475256443023682,,
4,3099,,0.59375,,1.0370928049087524,,
4,3149,,0.625,,0.9530800580978394,,
4,3199,,0.4375,,1.1434869766235352,,
4,3249,,0.5,,1.1466341018676758,,
4,3299,,0.40625,,1.1383150815963745,,
4,3349,,0.46875,,1.0727239847183228,,
4,3399,,0.4375,,1.1441518068313599,,
4,3449,,0.5625,,1.0367985963821411,,
4,3499,,0.59375,,1.0268365144729614,,
4,3549,,0.46875,,1.0862977504730225,,
4,3599,,0.5,,1.1372267007827759,,
4,3649,,0.46875,,1.050537347793579,,
4,3694,,,,,0.48586902022361755,1.0807658433914185
4,3694,0.48070740699768066,,1.087250828742981,,,
5,3699,,0.53125,,1.0745503902435303,,
5,3749,,0.40625,,1.1276452541351318,,
5,3799,,0.5625,,1.0034708976745605,,
5,3849,,0.53125,,1.1134229898452759,,
5,3899,,0.4375,,1.13661789894104,,
5,3949,,0.46875,,0.9455745816230774,,
5,3999,,0.5,,0.9835138320922852,,
5,4049,,0.5625,,1.109814167022705,,
5,4099,,0.4375,,1.1512000560760498,,
5,4149,,0.40625,,1.216042399406433,,
5,4199,,0.6875,,0.9781866073608398,,
5,4249,,0.53125,,1.0901556015014648,,
5,4299,,0.53125,,1.185201644897461,,
5,4349,,0.5625,,1.0233372449874878,,
5,4399,,0.625,,0.8953024744987488,,
5,4433,,,,,0.49314606189727783,1.0721267461776733
5,4433,0.48493823409080505,,1.0857079029083252,,,
6,4449,,0.6875,,0.9259738922119141,,
6,4499,,0.5,,0.9986848831176758,,
6,4549,,0.5625,,1.0011851787567139,,
6,4599,,0.625,,0.9626585841178894,,
6,4649,,0.53125,,1.000683307647705,,
6,4699,,0.46875,,1.1121809482574463,,
6,4749,,0.5,,1.107155442237854,,
6,4799,,0.40625,,1.1618080139160156,,
6,4849,,0.59375,,1.0175769329071045,,
6,4899,,0.46875,,1.0590119361877441,,
6,4949,,0.5625,,0.9996774196624756,,
6,4999,,0.5,,1.0962495803833008,,
6,5049,,0.53125,,0.9755871891975403,,
6,5099,,0.375,,1.1204688549041748,,
6,5149,,0.375,,1.1556532382965088,,
6,5172,,,,,0.4911152422428131,1.0721542835235596
6,5172,0.4889575242996216,,1.0825471878051758,,,
7,5199,,0.4375,,1.0148546695709229,,
7,5249,,0.46875,,1.0957750082015991,,
7,5299,,0.53125,,0.9256765246391296,,
7,5349,,0.53125,,0.9696909785270691,,
7,5399,,0.5,,1.0944914817810059,,
7,5449,,0.5625,,1.06070876121521,,
7,5499,,0.59375,,1.0095868110656738,,
7,5549,,0.59375,,0.9922279119491577,,
7,5599,,0.375,,1.2324711084365845,,
7,5649,,0.4375,,1.060526728630066,,
7,5699,,0.46875,,1.1003663539886475,,
7,5749,,0.4375,,1.3118557929992676,,
7,5799,,0.5,,1.05838942527771,,
7,5849,,0.5625,,1.1493287086486816,,
7,5899,,0.5,,0.9968917965888977,,
7,5911,,,,,0.4897613823413849,1.0744761228561401
7,5911,0.48641902208328247,,1.08162522315979,,,
8,5949,,0.59375,,0.9553017020225525,,
8,5999,,0.53125,,0.9180421233177185,,
