epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.4375,,1.2086435556411743,,
0,99,,0.375,,1.1765174865722656,,
0,149,,0.4375,,1.0985205173492432,,
0,199,,0.40625,,1.2320945262908936,,
0,249,,0.46875,,1.0950719118118286,,
0,299,,0.5625,,1.159399390220642,,
0,349,,0.53125,,1.0685150623321533,,
0,399,,0.46875,,1.30326509475708,,
0,449,,0.5,,1.0206904411315918,,
0,499,,0.40625,,1.2228587865829468,,
0,549,,0.46875,,1.0698779821395874,,
0,599,,0.34375,,1.318088412284851,,
0,649,,0.40625,,1.418129324913025,,
0,699,,0.5,,1.202406406402588,,
0,738,,,,,0.4806227684020996,1.091745376586914
0,738,0.45786088705062866,,1.1351051330566406,,,
1,749,,0.3125,,1.0401934385299683,,
1,799,,0.53125,,1.0282090902328491,,
1,849,,0.5,,1.1656907796859741,,
1,899,,0.46875,,1.201940655708313,,
1,949,,0.46875,,1.078025221824646,,
1,999,,0.40625,,1.156834363937378,,
1,1049,,0.625,,0.970994770526886,,
1,1099,,0.4375,,1.1297903060913086,,
1,1149,,0.53125,,0.972751796245575,,
1,1199,,0.3125,,1.1658377647399902,,
1,1249,,0.40625,,1.2694913148880005,,
1,1299,,0.46875,,1.0686349868774414,,
1,1349,,0.625,,1.0469329357147217,,
1,1399,,0.46875,,1.0801891088485718,,
1,1449,,0.5,,1.0170862674713135,,
1,1477,,,,,0.48569977283477783,1.0849227905273438
1,1477,0.47165340185165405,,1.1114524602890015,,,
2,1499,,0.625,,1.0082416534423828,,
2,1549,,0.5,,1.1110937595367432,,
2,1599,,0.5,,1.1246448755264282,,
2,1649,,0.5,,1.1214661598205566,,
2,1699,,0.34375,,1.1964763402938843,,
2,1749,,0.34375,,1.1496649980545044,,
2,1799,,0.40625,,1.071341872215271,,
2,1849,,0.4375,,1.0627208948135376,,
2,1899,,0.53125,,0.9828258156776428,,
2,1949,,0.5,,1.219926118850708,,
2,1999,,0.4375,,1.1330326795578003,,
2,2049,,0.40625,,1.0537348985671997,,
2,2099,,0.5625,,0.9828630685806274,,
2,2149,,0.4375,,1.096296787261963,,
2,2199,,0.46875,,1.0398924350738525,,
2,2216,,,,,0.47960737347602844,1.0921986103057861
2,2216,0.47563040256500244,,1.1066782474517822,,,
3,2249,,0.375,,1.0569556951522827,,
3,2299,,0.40625,,1.0716663599014282,,
3,2349,,0.46875,,1.2377285957336426,,
3,2399,,0.53125,,0.9397093057632446,,
3,2449,,0.46875,,1.238313913345337,,
