epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.3125,,1.2222317457199097,,
0,99,,0.25,,1.291990041732788,,
0,149,,0.59375,,1.033253788948059,,
0,199,,0.4375,,1.2547907829284668,,
0,249,,0.5,,1.0988022089004517,,
0,299,,0.53125,,1.1224865913391113,,
0,349,,0.53125,,1.0489835739135742,,
0,399,,0.375,,1.2005622386932373,,
0,449,,0.375,,1.1866843700408936,,
0,499,,0.59375,,1.0296454429626465,,
0,549,,0.4375,,1.0687541961669922,,
0,599,,0.53125,,1.1149218082427979,,
0,649,,0.5625,,0.9988659024238586,,
0,699,,0.4375,,1.1168789863586426,,
0,738,,,,,0.4872228801250458,1.0877642631530762
0,738,0.462726354598999,,1.1360872983932495,,,
1,749,,0.59375,,0.9321422576904297,,
1,799,,0.46875,,1.1314291954040527,,
1,849,,0.6875,,0.8991157412528992,,
1,899,,0.53125,,1.0721180438995361,,
1,949,,0.4375,,1.095348834991455,,
1,999,,0.5625,,0.9063147902488708,,
1,1049,,0.34375,,1.119270920753479,,
1,1099,,0.40625,,1.1842329502105713,,
1,1149,,0.40625,,0.9974199533462524,,
1,1199,,0.4375,,1.1152218580245972,,
1,1249,,0.4375,,1.182236671447754,,
1,1299,,0.40625,,1.1048293113708496,,
1,1349,,0.53125,,1.0769226551055908,,
1,1399,,0.28125,,1.2452036142349243,,
1,1449,,0.5,,1.2214819192886353,,
1,1477,,,,,0.49026909470558167,1.0794931650161743
1,1477,0.48282280564308167,,1.0903887748718262,,,
2,1499,,0.5,,1.019866704940796,,
2,1549,,0.46875,,1.1614110469818115,,
2,1599,,0.53125,,0.9634477496147156,,
2,1649,,0.59375,,0.9137628078460693,,
2,1699,,0.65625,,0.9310001730918884,,
2,1749,,0.375,,1.0957695245742798,,
2,1799,,0.34375,,1.123515009880066,,
2,1849,,0.625,,0.9731478691101074,,
2,1899,,0.4375,,1.1196621656417847,,
2,1949,,0.46875,,1.0788346529006958,,
2,1999,,0.4375,,1.0757174491882324,,
2,2049,,0.4375,,1.1371471881866455,,
2,2099,,0.5625,,0.9851236343383789,,
2,2149,,0.5625,,1.0785068273544312,,
2,2199,,0.5625,,0.9846470355987549,,
2,2216,,,,,0.49331527948379517,1.0797717571258545
2,2216,0.48561516404151917,,1.0865328311920166,,,
3,2249,,0.53125,,0.9777974486351013,,
3,2299,,0.59375,,0.880097508430481,,
3,2349,,0.46875,,1.0508025884628296,,
3,2399,,0.40625,,1.0772286653518677,,
3,2449,,0.53125,,1.0598746538162231,,
3,2499,,0.53125,,0.9692673683166504,,
3,2549,,0.5,,1.1085569858551025,,
3,2599,,0.5,,1.0747052431106567,,
3,2649,,0.59375,,1.0860002040863037,,
3,2699,,0.46875,,1.0553841590881348,,
3,2749,,0.375,,1.1171698570251465,,
3,2799,,0.46875,,1.1095446348190308,,
3,2849,,0.625,,1.1145473718643188,,
3,2899,,0.59375,,0.895922064781189,,
3,2949,,0.59375,,1.0502991676330566,,
3,2955,,,,,0.48942291736602783,1.081156611442566
3,2955,0.4852343797683716,,1.0847537517547607,,,
4,2999,,0.5,,1.0281143188476562,,
4,3049,,0.65625,,0.8962262272834778,,
4,3099,,0.5625,,0.882851243019104,,
4,3149,,0.5625,,1.1475805044174194,,
4,3199,,0.65625,,0.9079399704933167,,
4,3249,,0.375,,1.2078461647033691,,
4,3299,,0.4375,,1.0529751777648926,,
4,3349,,0.5625,,0.9815562963485718,,
4,3399,,0.375,,1.036188006401062,,
4,3449,,0.46875,,1.118036150932312,,
4,3499,,0.3125,,1.234105110168457,,
4,3549,,0.4375,,1.1941499710083008,,
4,3599,,0.5625,,1.0350017547607422,,
4,3649,,0.53125,,0.9973872303962708,,
4,3694,,,,,0.4934845268726349,1.0767768621444702
4,3694,0.4848536252975464,,1.083207368850708,,,
5,3699,,0.65625,,1.0298993587493896,,
5,3749,,0.46875,,1.0874587297439575,,
5,3799,,0.40625,,1.0328638553619385,,
5,3849,,0.53125,,0.9397765398025513,,
5,3899,,0.4375,,1.1724605560302734,,
5,3949,,0.5625,,1.01412034034729,,
5,3999,,0.71875,,0.8612706065177917,,
5,4049,,0.28125,,1.164025068283081,,
5,4099,,0.65625,,0.9585164189338684,,
5,4149,,0.5625,,0.9267276525497437,,
5,4199,,0.59375,,0.9656806588172913,,
5,4249,,0.375,,1.139196753501892,,
5,4299,,0.28125,,1.1196472644805908,,
5,4349,,0.65625,,0.8596729040145874,,
5,4399,,0.4375,,1.171063780784607,,
5,4433,,,,,0.48959213495254517,1.0776616334915161
5,4433,0.4875190258026123,,1.0811847448349,,,
6,4449,,0.65625,,0.9913737773895264,,
6,4499,,0.40625,,1.1553072929382324,,
6,4549,,0.625,,0.9617974162101746,,
6,4599,,0.5,,0.9939531087875366,,
6,4649,,0.46875,,0.9471734762191772,,
6,4699,,0.4375,,1.5013545751571655,,
6,4749,,0.5,,1.0664770603179932,,
6,4799,,0.4375,,1.245267391204834,,
6,4849,,0.5,,1.245625376701355,,
6,4899,,0.28125,,1.141268014907837,,
6,4949,,0.28125,,1.1830220222473145,,
6,4999,,0.5,,1.2007595300674438,,
6,5049,,0.46875,,1.1800771951675415,,
6,5099,,0.5625,,0.9343199133872986,,
6,5149,,0.4375,,1.2393516302108765,,
6,5172,,,,,0.4878998100757599,1.0764399766921997
6,5172,0.4878152012825012,,1.0794904232025146,,,
7,5199,,0.5,,1.1935040950775146,,
7,5249,,0.5,,1.2675011157989502,,
7,5299,,0.46875,,0.980413556098938,,
7,5349,,0.625,,0.9140048623085022,,
7,5399,,0.40625,,1.129265308380127,,
7,5449,,0.40625,,1.0769577026367188,,
7,5499,,0.375,,1.1773322820663452,,
