epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.12043297290802,,
0,99,,0.28125,,1.2703382968902588,,
0,149,,0.53125,,1.1591211557388306,,
0,199,,0.375,,1.2222367525100708,,
0,249,,0.375,,1.1335445642471313,,
0,299,,0.4375,,1.136376142501831,,
0,349,,0.4375,,1.2173525094985962,,
0,399,,0.5625,,1.059529423713684,,
0,449,,0.53125,,1.1783640384674072,,
0,499,,0.4375,,1.06117844581604,,
0,549,,0.46875,,1.1995352506637573,,
0,599,,0.53125,,0.9403373003005981,,
0,649,,0.5,,1.1547590494155884,,
0,699,,0.53125,,1.0364598035812378,,
0,738,,,,,0.48569977283477783,1.0874217748641968
0,738,0.4574801027774811,,1.1419867277145386,,,
1,749,,0.375,,1.1553542613983154,,
1,799,,0.4375,,1.1189757585525513,,
1,849,,0.46875,,1.1488311290740967,,
1,899,,0.46875,,1.048532247543335,,
1,949,,0.5,,1.1686177253723145,,
1,999,,0.46875,,1.0124385356903076,,
1,1049,,0.65625,,0.9677762985229492,,
1,1099,,0.65625,,0.9100254774093628,,
1,1149,,0.5625,,1.0436744689941406,,
1,1199,,0.59375,,1.020971655845642,,
1,1249,,0.28125,,1.0814744234085083,,
1,1299,,0.5,,0.9546588063240051,,
1,1349,,0.65625,,1.008750557899475,,
1,1399,,0.59375,,1.0521984100341797,,
1,1449,,0.40625,,1.1105308532714844,,
1,1477,,,,,0.4909460246562958,1.0722805261611938
1,1477,0.4918768107891083,,1.083314061164856,,,
2,1499,,0.5,,1.024613380432129,,
2,1549,,0.40625,,1.0905258655548096,,
2,1599,,0.59375,,1.0649166107177734,,
2,1649,,0.4375,,1.0546351671218872,,
2,1699,,0.46875,,1.2090851068496704,,
2,1749,,0.53125,,1.1966514587402344,,
2,1799,,0.4375,,1.1803802251815796,,
2,1849,,0.4375,,1.3279478549957275,,
2,1899,,0.5625,,0.9944316148757935,,
2,1949,,0.34375,,1.358493447303772,,
2,1999,,0.59375,,1.1218311786651611,,
2,2049,,0.5625,,0.9585461616516113,,
2,2099,,0.6875,,0.9644428491592407,,
2,2149,,0.5625,,0.9986783862113953,,
2,2199,,0.53125,,1.1471344232559204,,
2,2216,,,,,0.496023029088974,1.0704960823059082
2,2216,0.49606531858444214,,1.0711863040924072,,,
3,2249,,0.65625,,0.9971073269844055,,
3,2299,,0.65625,,0.9259417057037354,,
3,2349,,0.5,,1.125762939453125,,
3,2399,,0.40625,,1.075581431388855,,
3,2449,,0.625,,0.9391429424285889,,
3,2499,,0.4375,,1.0164601802825928,,
3,2549,,0.46875,,1.1256471872329712,,
3,2599,,0.40625,,1.1442146301269531,,
3,2649,,0.5,,1.0585912466049194,,
3,2699,,0.3125,,1.2402654886245728,,
3,2749,,0.5625,,0.9455068707466125,,
3,2799,,0.5625,,0.9909105896949768,,
3,2849,,0.5625,,1.1770566701889038,,
3,2899,,0.5,,1.1701350212097168,,
3,2949,,0.28125,,1.3331928253173828,,
3,2955,,,,,0.5060077905654907,1.0618656873703003
3,2955,0.5013538599014282,,1.0620570182800293,,,
4,2999,,0.46875,,0.9476150274276733,,
4,3049,,0.625,,0.9717400670051575,,
4,3099,,0.5625,,0.9590126276016235,,
4,3149,,0.5,,1.0032938718795776,,
4,3199,,0.5,,1.0778663158416748,,
4,3249,,0.5625,,1.1378848552703857,,
4,3299,,0.53125,,1.0716713666915894,,
4,3349,,0.46875,,1.0618455410003662,,
4,3399,,0.5,,1.093685269355774,,
4,3449,,0.5625,,0.9345043897628784,,
4,3499,,0.59375,,0.873170018196106,,
4,3549,,0.5625,,1.0589563846588135,,
4,3599,,0.53125,,0.9584319591522217,,
4,3649,,0.5625,,1.0692869424819946,,
4,3694,,,,,0.5048231482505798,1.0648071765899658
4,3694,0.5095616579055786,,1.0535093545913696,,,
5,3699,,0.625,,0.9537123441696167,,
5,3749,,0.53125,,1.0829477310180664,,
5,3799,,0.4375,,1.1869409084320068,,
5,3849,,0.53125,,1.0704503059387207,,
5,3899,,0.40625,,1.0413342714309692,,
5,3949,,0.4375,,1.0096015930175781,,
5,3999,,0.71875,,0.8732582926750183,,
5,4049,,0.5625,,1.0144212245941162,,
5,4099,,0.5,,1.0526272058486938,,
5,4149,,0.46875,,1.207526445388794,,
5,4199,,0.34375,,1.202465295791626,,
5,4249,,0.53125,,1.0566222667694092,,
5,4299,,0.625,,0.9416117668151855,,
5,4349,,0.46875,,1.0358800888061523,,
5,4399,,0.4375,,1.1243932247161865,,
5,4433,,,,,0.5031307935714722,1.057555079460144
5,4433,0.512946367263794,,1.046319603919983,,,
6,4449,,0.4375,,1.0679253339767456,,
6,4499,,0.5625,,0.9465391635894775,,
6,4549,,0.4375,,1.0702087879180908,,
6,4599,,0.59375,,0.9815890789031982,,
6,4649,,0.53125,,0.9058254957199097,,
6,4699,,0.59375,,1.016265869140625,,
6,4749,,0.53125,,1.0035613775253296,,
6,4799,,0.4375,,1.1059746742248535,,
6,4849,,0.5,,1.0720410346984863,,
6,4899,,0.46875,,1.1039401292800903,,
6,4949,,0.71875,,0.8264696598052979,,
6,4999,,0.59375,,1.015947699546814,,
6,5049,,0.4375,,1.1175038814544678,,
6,5099,,0.5,,1.1423958539962769,,
6,5149,,0.71875,,0.8153306245803833,,
6,5172,,,,,0.4958537817001343,1.0706396102905273
6,5172,0.5189118385314941,,1.0389524698257446,,,
7,5199,,0.40625,,1.1939622163772583,,
7,5249,,0.625,,0.9514682292938232,,
7,5299,,0.6875,,0.8907761573791504,,
7,5349,,0.46875,,0.9477944374084473,,
7,5399,,0.4375,,1.0187913179397583,,
7,5449,,0.625,,1.0658918619155884,,
7,5499,,0.53125,,1.1122997999191284,,
7,5549,,0.34375,,1.242924690246582,,
7,5599,,0.5,,1.0570155382156372,,
7,5649,,0.5,,1.169306993484497,,
7,5699,,0.40625,,1.4172536134719849,,
7,5749,,0.5625,,0.921366274356842,,
7,5799,,0.5625,,1.000030279159546,,
7,5849,,0.4375,,1.144874930381775,,
7,5899,,0.46875,,1.0827959775924683,,
7,5911,,,,,0.5061770081520081,1.0542306900024414
7,5911,0.5253427028656006,,1.0334702730178833,,,
8,5949,,0.5,,1.0497632026672363,,
8,5999,,0.40625,,0.9797191619873047,,
8,6049,,0.46875,,1.0864543914794922,,
8,6099,,0.46875,,1.0488975048065186,,
8,6149,,0.53125,,1.0284380912780762,,
8,6199,,0.53125,,1.0654208660125732,,
8,6249,,0.59375,,0.9252319931983948,,
8,6299,,0.625,,0.9034767746925354,,
8,6349,,0.46875,,1.0545473098754883,,
8,6399,,0.59375,,0.9443580508232117,,
