epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.0824241638183594,,
0,99,,0.5625,,1.0319023132324219,,
0,149,,0.40625,,1.050119161605835,,
0,199,,0.4375,,1.1553730964660645,,
0,249,,0.40625,,1.1719261407852173,,
0,299,,0.4375,,1.0501391887664795,,
0,349,,0.46875,,1.0693124532699585,,
0,399,,0.5,,1.1469961404800415,,
0,449,,0.4375,,1.2150455713272095,,
0,499,,0.5625,,1.0870957374572754,,
0,549,,0.1875,,1.2525840997695923,,
0,599,,0.65625,,1.001254677772522,,
0,624,,,,,0.47706887125968933,1.0958625078201294
0,624,0.4556500017642975,,1.1329214572906494,,,
