epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.375,,1.1273093223571777,,
0,99,,0.5625,,1.0257591009140015,,
0,149,,0.40625,,1.0873401165008545,,
0,199,,0.40625,,1.2001373767852783,,
0,249,,0.46875,,1.126840353012085,,
0,299,,0.375,,1.0575329065322876,,
0,349,,0.46875,,1.085652232170105,,
0,399,,0.5,,1.100521445274353,,
0,449,,0.34375,,1.2582828998565674,,
0,499,,0.59375,,1.0752800703048706,,
0,549,,0.28125,,1.2564408779144287,,
0,599,,0.71875,,0.9687936305999756,,
0,624,,,,,0.4780842661857605,1.091639518737793
0,624,0.4569000005722046,,1.1330236196517944,,,
