epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.5,,1.1395339965820312,,
0,99,,0.3125,,1.224759817123413,,
0,149,,0.40625,,1.0923107862472534,,
0,199,,0.4375,,1.0802687406539917,,
0,249,,0.4375,,1.1902947425842285,,
0,299,,0.5625,,1.1283870935440063,,
0,349,,0.375,,1.1534913778305054,,
0,399,,0.5625,,1.0286918878555298,,
0,449,,0.5625,,0.9454144835472107,,
0,499,,0.53125,,0.9832056164741516,,
0,549,,0.3125,,1.1737408638000488,,
0,599,,0.3125,,1.2796331644058228,,
0,649,,0.5,,1.1665565967559814,,
0,699,,0.40625,,1.1048369407653809,,
0,738,,,,,0.4794381558895111,1.0885637998580933
0,738,0.4623032808303833,,1.1279962062835693,,,
1,749,,0.5,,1.1500086784362793,,
1,799,,0.5625,,1.049784779548645,,
1,849,,0.5,,1.0534909963607788,,
1,899,,0.5625,,1.0750881433486938,,
1,949,,0.375,,1.2469372749328613,,
1,999,,0.53125,,1.1025558710098267,,
1,1049,,0.5625,,0.9012487530708313,,
1,1099,,0.375,,1.1270122528076172,,
1,1149,,0.25,,1.1926876306533813,,
1,1199,,0.4375,,1.1228975057601929,,
1,1249,,0.5,,1.172397494316101,,
1,1299,,0.46875,,1.0535662174224854,,
1,1349,,0.5625,,1.0254887342453003,,
1,1399,,0.5625,,1.0887610912322998,,
1,1449,,0.46875,,1.1221706867218018,,
1,1477,,,,,0.4917921721935272,1.0703303813934326
1,1477,0.4875190258026123,,1.0823142528533936,,,
2,1499,,0.46875,,0.9552668333053589,,
2,1549,,0.53125,,0.9860468506813049,,
2,1599,,0.65625,,0.9494303464889526,,
2,1649,,0.4375,,1.0682604312896729,,
2,1699,,0.53125,,1.0087512731552124,,
2,1749,,0.40625,,1.053924798965454,,
2,1799,,0.53125,,0.9879962801933289,,
2,1849,,0.59375,,1.0181888341903687,,
2,1899,,0.5,,1.040383219718933,,
2,1949,,0.65625,,0.9181874990463257,,
2,1999,,0.59375,,0.9706254005432129,,
2,2049,,0.375,,1.0832765102386475,,
2,2099,,0.5625,,1.0409226417541504,,
2,2149,,0.4375,,1.053635835647583,,
2,2199,,0.53125,,1.084077000617981,,
2,2216,,,,,0.4955153167247772,1.0687837600708008
2,2216,0.49462684988975525,,1.0633779764175415,,,
3,2249,,0.4375,,1.0372397899627686,,
3,2299,,0.40625,,1.0980675220489502,,
3,2349,,0.65625,,0.979177713394165,,
3,2399,,0.4375,,1.108959436416626,,
3,2449,,0.59375,,0.9078593850135803,,
3,2499,,0.4375,,1.0700172185897827,,
3,2549,,0.53125,,0.9647302031517029,,
3,2599,,0.3125,,1.2714526653289795,,
3,2649,,0.53125,,1.1022800207138062,,
3,2699,,0.5,,1.1199618577957153,,
3,2749,,0.46875,,1.1502506732940674,,
3,2799,,0.5,,1.221777319908142,,
3,2849,,0.40625,,1.0130276679992676,,
3,2899,,0.5625,,0.9221569299697876,,
3,2949,,0.40625,,1.1360336542129517,,
3,2955,,,,,0.5077001452445984,1.054408311843872
3,2955,0.5103232264518738,,1.0457979440689087,,,
4,2999,,0.5625,,0.9393854737281799,,
4,3049,,0.625,,0.9511086940765381,,
4,3099,,0.6875,,0.8096490502357483,,
4,3149,,0.5,,1.1052947044372559,,
4,3199,,0.40625,,1.277618169784546,,
4,3249,,0.6875,,0.8780530691146851,,
4,3299,,0.59375,,0.9324675798416138,,
4,3349,,0.4375,,1.017895221710205,,
4,3399,,0.75,,0.8775818347930908,,
4,3449,,0.65625,,0.8673123717308044,,
4,3499,,0.46875,,1.027360439300537,,
4,3549,,0.375,,1.0990256071090698,,
4,3599,,0.625,,0.9495329856872559,,
4,3649,,0.53125,,0.9531171917915344,,
4,3694,,,,,0.5132848024368286,1.0518840551376343
4,3694,0.5161194801330566,,1.0308313369750977,,,
5,3699,,0.5625,,0.9832072257995605,,
5,3749,,0.375,,1.1259936094284058,,
5,3799,,0.625,,1.1788196563720703,,
5,3849,,0.59375,,0.886269211769104,,
5,3899,,0.5625,,0.935269296169281,,
5,3949,,0.40625,,1.201229214668274,,
5,3999,,0.34375,,1.1214654445648193,,
5,4049,,0.4375,,1.1558281183242798,,
5,4099,,0.5,,1.0948957204818726,,
5,4149,,0.59375,,0.9267250299453735,,
5,4199,,0.625,,0.8398592472076416,,
5,4249,,0.53125,,1.0711275339126587,,
5,4299,,0.59375,,1.0186309814453125,,
5,4349,,0.65625,,0.9044840931892395,,
5,4399,,0.46875,,1.026828646659851,,
5,4433,,,,,0.519038736820221,1.0499950647354126
5,4433,0.5233964920043945,,1.0140798091888428,,,
6,4449,,0.5625,,0.9554436206817627,,
6,4499,,0.625,,0.8918980956077576,,
6,4549,,0.5625,,0.9404284358024597,,
6,4599,,0.5625,,0.9940678477287292,,
6,4649,,0.5625,,0.9844720363616943,,
6,4699,,0.625,,0.8420636057853699,,
6,4749,,0.5625,,0.8659274578094482,,
6,4799,,0.40625,,1.0017939805984497,,
6,4849,,0.6875,,0.8504579663276672,,
6,4899,,0.4375,,1.2142059803009033,,
6,4949,,0.40625,,1.1225403547286987,,
6,4999,,0.65625,,1.04319167137146,,
6,5049,,0.625,,1.0221168994903564,,
6,5099,,0.59375,,0.9278854727745056,,
6,5149,,0.40625,,1.1800365447998047,,
6,5172,,,,,0.5151463747024536,1.0563875436782837
6,5172,0.5340582132339478,,1.0002130270004272,,,
7,5199,,0.59375,,0.9242826700210571,,
7,5249,,0.65625,,0.880267858505249,,
7,5299,,0.53125,,1.0757335424423218,,
7,5349,,0.40625,,1.1231451034545898,,
7,5399,,0.625,,0.8852115869522095,,
7,5449,,0.28125,,1.193237066268921,,
7,5499,,0.5625,,0.9949722290039062,,
7,5549,,0.34375,,1.1028343439102173,,
7,5599,,0.46875,,1.0257154703140259,,
7,5649,,0.5625,,1.070116639137268,,
7,5699,,0.34375,,1.1613178253173828,,
7,5749,,0.625,,0.8382080793380737,,
7,5799,,0.59375,,0.8501569032669067,,
7,5849,,0.46875,,0.9799708724021912,,
7,5899,,0.4375,,1.0897231101989746,,
7,5911,,,,,0.5161617994308472,1.0551282167434692
7,5911,0.5427737236022949,,0.9841964244842529,,,
8,5949,,0.5625,,0.8947148323059082,,
8,5999,,0.625,,1.0306862592697144,,
8,6049,,0.53125,,1.1212964057922363,,
8,6099,,0.625,,0.9214345812797546,,
8,6149,,0.46875,,0.9981865286827087,,
8,6199,,0.46875,,1.1817342042922974,,
8,6249,,0.46875,,0.975857138633728,,
8,6299,,0.4375,,1.026444911956787,,
8,6349,,0.5,,1.0653655529022217,,
8,6399,,0.5625,,0.9188413023948669,,
8,6449,,0.71875,,0.7760133147239685,,
8,6499,,0.53125,,0.955033540725708,,
8,6549,,0.46875,,1.260526418685913,,
8,6599,,0.625,,0.9714299440383911,,
8,6649,,0.625,,0.9284899830818176,,
8,6650,,,,,0.512946367263794,1.06694495677948
8,6650,0.5528430938720703,,0.9651530385017395,,,
9,6699,,0.4375,,0.9498944878578186,,
9,6749,,0.6875,,0.6695255041122437,,
9,6799,,0.46875,,1.0622464418411255,,
9,6849,,0.59375,,1.0032494068145752,,
9,6899,,0.46875,,1.037157654762268,,
9,6949,,0.59375,,0.8600413203239441,,
9,6999,,0.34375,,1.0028576850891113,,
9,7049,,0.53125,,0.8560618162155151,,
9,7099,,0.4375,,0.9869299530982971,,
9,7149,,0.4375,,1.0051803588867188,,
9,7199,,0.5625,,0.9079980850219727,,
9,7249,,0.53125,,1.0279639959335327,,
9,7299,,0.34375,,1.2357977628707886,,
9,7349,,0.6875,,0.8250440359115601,,
9,7389,,,,,0.5066847205162048,1.0746643543243408
9,7389,0.5571162700653076,,0.9498493075370789,,,
10,7399,,0.625,,0.9496780037879944,,
10,7449,,0.5625,,0.8438094854354858,,
10,7499,,0.6875,,0.8003711104393005,,
10,7549,,0.6875,,0.8873900771141052,,
10,7599,,0.53125,,0.9909093379974365,,
10,7649,,0.4375,,1.03551185131073,,
10,7699,,0.46875,,0.9177592992782593,,
10,7749,,0.5,,0.9594278931617737,,
10,7799,,0.6875,,0.8132068514823914,,
10,7849,,0.5625,,0.9449356198310852,,
10,7899,,0.5625,,1.0036026239395142,,
10,7949,,0.5,,1.062334656715393,,
10,7999,,0.53125,,0.8863718509674072,,
10,8049,,0.4375,,1.058504581451416,,
10,8099,,0.59375,,0.9819937944412231,,
10,8128,,,,,0.5077001452445984,1.0732104778289795
10,8128,0.565324068069458,,0.9310458898544312,,,
