epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.0960841178894043,,
0,99,,0.4375,,1.0543453693389893,,
0,149,,0.625,,1.0367180109024048,,
0,199,,0.46875,,1.1710960865020752,,
0,249,,0.4375,,1.146963119506836,,
0,299,,0.4375,,1.0324259996414185,,
0,349,,0.40625,,1.0755168199539185,,
0,399,,0.5,,1.0858510732650757,,
0,449,,0.4375,,1.2078255414962769,,
0,499,,0.5625,,1.0882222652435303,,
0,499,,,,,0.48079201579093933,1.0935513973236084
0,499,0.46012499928474426,,1.1336008310317993,,,
1,549,,0.4375,,1.021256923675537,,
1,599,,0.53125,,0.987431526184082,,
1,649,,0.5625,,1.0548460483551025,,
1,699,,0.46875,,1.1959706544876099,,
1,749,,0.4375,,1.113108515739441,,
1,799,,0.46875,,1.0448994636535645,,
1,849,,0.46875,,1.096455454826355,,
1,899,,0.5,,1.0771657228469849,,
1,949,,0.375,,1.2120039463043213,,
1,999,,0.5625,,1.07321035861969,,
1,999,,,,,0.47960737347602844,1.0875153541564941
1,999,0.47824999690055847,,1.0981743335723877,,,
2,1049,,0.4375,,1.0417180061340332,,
2,1099,,0.5,,1.001158595085144,,
2,1149,,0.59375,,1.0884323120117188,,
2,1199,,0.46875,,1.1779729127883911,,
2,1249,,0.40625,,1.1241209506988525,,
2,1299,,0.4375,,1.0538182258605957,,
2,1349,,0.40625,,1.1048872470855713,,
2,1399,,0.5,,1.0833925008773804,,
2,1449,,0.3125,,1.2231184244155884,,
2,1499,,0.53125,,1.0410358905792236,,
2,1499,,,,,0.48214587569236755,1.085410475730896
2,1499,0.48337501287460327,,1.0912765264511108,,,
3,1549,,0.40625,,1.0318597555160522,,
3,1599,,0.53125,,1.0082861185073853,,
3,1649,,0.5625,,1.0337865352630615,,
3,1699,,0.4375,,1.1933401823043823,,
3,1749,,0.375,,1.1025073528289795,,
3,1799,,0.4375,,1.0540810823440552,,
3,1849,,0.46875,,1.0840165615081787,,
3,1899,,0.5625,,1.0852652788162231,,
3,1949,,0.375,,1.1893396377563477,,
3,1999,,0.53125,,1.0894477367401123,,
3,1999,,,,,0.4887459874153137,1.0832031965255737
3,1999,0.4880625009536743,,1.0879806280136108,,,
4,2049,,0.4375,,1.059913158416748,,
4,2099,,0.53125,,1.0445966720581055,,
4,2149,,0.5625,,1.0309653282165527,,
4,2199,,0.46875,,1.1809606552124023,,
