epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.1198885440826416,,
0,99,,0.53125,,1.0266616344451904,,
0,149,,0.5,,1.07063627243042,,
0,199,,0.4375,,1.166417121887207,,
0,249,,0.4375,,1.1708201169967651,,
0,299,,0.46875,,1.0222373008728027,,
0,349,,0.46875,,1.0502703189849854,,
0,399,,0.5,,1.1062006950378418,,
0,449,,0.34375,,1.2263414859771729,,
0,499,,0.5625,,1.0719799995422363,,
0,549,,0.3125,,1.244758129119873,,
0,562,,,,,0.4762227237224579,1.0987062454223633
0,562,0.4538888931274414,,1.1362298727035522,,,
