epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.46875,,1.1961238384246826,,
0,99,,0.1875,,1.3006643056869507,,
0,149,,0.40625,,1.179868221282959,,
0,199,,0.53125,,1.0559942722320557,,
0,249,,0.4375,,1.2737891674041748,,
0,299,,0.40625,,1.2298494577407837,,
0,349,,0.40625,,1.1768900156021118,,
0,399,,0.40625,,1.34441339969635,,
0,449,,0.4375,,1.0385850667953491,,
0,499,,0.4375,,1.0235480070114136,,
0,549,,0.53125,,0.9793665409088135,,
0,599,,0.4375,,1.298357367515564,,
0,649,,0.53125,,1.0513502359390259,,
0,699,,0.5,,1.0248010158538818,,
0,738,,,,,0.4689456820487976,1.0977652072906494
0,738,0.448214590549469,,1.148716926574707,,,
1,749,,0.46875,,1.1210922002792358,,
1,799,,0.46875,,1.1068735122680664,,
1,849,,0.53125,,0.9889951944351196,,
1,899,,0.46875,,1.1122760772705078,,
1,949,,0.4375,,1.0872442722320557,,
1,999,,0.46875,,0.9711883664131165,,
1,1049,,0.4375,,1.1442594528198242,,
1,1099,,0.59375,,0.9713636040687561,,
1,1149,,0.34375,,1.1113898754119873,,
1,1199,,0.34375,,1.0787757635116577,,
1,1249,,0.40625,,1.145930528640747,,
1,1299,,0.5625,,0.9773768782615662,,
1,1349,,0.375,,1.1405467987060547,,
1,1399,,0.4375,,1.1702637672424316,,
1,1449,,0.3125,,1.2333712577819824,,
1,1477,,,,,0.48096123337745667,1.0884995460510254
1,1477,0.47233033180236816,,1.103588581085205,,,
2,1499,,0.5,,0.9845988750457764,,
2,1549,,0.4375,,1.117486834526062,,
2,1599,,0.40625,,1.053092360496521,,
2,1649,,0.53125,,1.1499837636947632,,
2,1699,,0.53125,,1.0616358518600464,,
2,1749,,0.4375,,1.198715329170227,,
2,1799,,0.40625,,1.1040985584259033,,
2,1849,,0.34375,,1.2791930437088013,,
2,1899,,0.3125,,1.205164909362793,,
2,1949,,0.46875,,1.1804457902908325,,
2,1999,,0.53125,,1.0677533149719238,,
2,2049,,0.46875,,1.1377273797988892,,
2,2099,,0.5625,,0.9512884020805359,,
2,2149,,0.40625,,1.0260061025619507,,
2,2199,,0.53125,,0.9886109828948975,,
2,2216,,,,,0.4819766581058502,1.0845637321472168
2,2216,0.47880351543426514,,1.0969723463058472,,,
3,2249,,0.40625,,1.1629464626312256,,
3,2299,,0.53125,,1.017051100730896,,
3,2349,,0.5,,1.0931406021118164,,
3,2399,,0.34375,,1.1909148693084717,,
3,2449,,0.5625,,1.0688682794570923,,
3,2499,,0.375,,1.314786672592163,,
3,2549,,0.46875,,0.9589097499847412,,
3,2599,,0.40625,,1.0634589195251465,,
3,2649,,0.5,,1.146607756614685,,
3,2699,,0.53125,,1.123313069343567,,
3,2749,,0.53125,,1.0359734296798706,,
3,2799,,0.40625,,0.9971640110015869,,
3,2849,,0.5,,1.113333821296692,,
3,2899,,0.40625,,1.1995041370391846,,
3,2949,,0.65625,,0.9306465983390808,,
3,2955,,,,,0.48400744795799255,1.0821110010147095
3,2955,0.4801996946334839,,1.093666434288025,,,
4,2999,,0.53125,,1.0473699569702148,,
4,3049,,0.5,,1.080228567123413,,
4,3099,,0.5625,,1.0351864099502563,,
4,3149,,0.40625,,1.111054539680481,,
4,3199,,0.5,,1.078940987586975,,
4,3249,,0.65625,,0.9944549202919006,,
4,3299,,0.5,,1.0662857294082642,,
4,3349,,0.53125,,0.9748332500457764,,
4,3399,,0.5,,1.0370187759399414,,
4,3449,,0.53125,,1.2656168937683105,,
4,3499,,0.375,,1.1659154891967773,,
4,3549,,0.59375,,1.0920509099960327,,
4,3599,,0.5,,1.0777591466903687,,
4,3649,,0.625,,0.9490794539451599,,
4,3694,,,,,0.48637670278549194,1.080260157585144
4,3694,0.48121508955955505,,1.091784119606018,,,
5,3699,,0.6875,,0.9009923338890076,,
5,3749,,0.46875,,1.0920960903167725,,
5,3799,,0.5,,1.0869269371032715,,
5,3849,,0.5625,,1.0853197574615479,,
5,3899,,0.625,,0.9405004382133484,,
5,3949,,0.59375,,1.0590426921844482,,
5,3999,,0.4375,,1.079818844795227,,
5,4049,,0.28125,,1.1052500009536743,,
5,4099,,0.4375,,1.2677265405654907,,
5,4149,,0.5625,,1.023945689201355,,
5,4199,,0.5625,,1.044693946838379,,
5,4249,,0.4375,,1.1909674406051636,,
5,4299,,0.625,,0.8926237225532532,,
