epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.375,,1.115383505821228,,
0,99,,0.5625,,1.0471272468566895,,
0,149,,0.5,,1.038105845451355,,
0,199,,0.53125,,1.1945630311965942,,
0,249,,0.4375,,1.1475985050201416,,
0,299,,0.5625,,1.0144394636154175,,
0,349,,0.5,,1.0614933967590332,,
0,399,,0.5,,1.1215406656265259,,
0,449,,0.375,,1.2476131916046143,,
0,499,,0.53125,,1.1055223941802979,,
0,499,,,,,0.4780842661857605,1.0976760387420654
0,499,0.45618748664855957,,1.1383250951766968,,,
1,549,,0.5625,,1.009035587310791,,
1,599,,0.5625,,1.0109769105911255,,
1,649,,0.5625,,1.0790632963180542,,
1,699,,0.40625,,1.1926339864730835,,
1,749,,0.40625,,1.153681755065918,,
1,799,,0.4375,,1.076830267906189,,
1,849,,0.40625,,1.0935709476470947,,
1,899,,0.46875,,1.0762357711791992,,
1,949,,0.34375,,1.205124855041504,,
1,999,,0.53125,,1.076758623123169,,
1,999,,,,,0.4801150858402252,1.0896703004837036
1,999,0.4805000126361847,,1.0970946550369263,,,
2,1049,,0.46875,,1.0440647602081299,,
2,1099,,0.59375,,1.0109349489212036,,
2,1149,,0.5625,,1.0529117584228516,,
2,1199,,0.46875,,1.1775603294372559,,
2,1249,,0.375,,1.112208604812622,,
2,1299,,0.4375,,1.0675477981567383,,
2,1349,,0.40625,,1.079805612564087,,
2,1399,,0.46875,,1.0644487142562866,,
2,1449,,0.34375,,1.205749750137329,,
2,1499,,0.5625,,1.0944383144378662,,
2,1499,,,,,0.4841766655445099,1.085968255996704
2,1499,0.4818750023841858,,1.0917896032333374,,,
3,1549,,0.4375,,1.0351033210754395,,
3,1599,,0.59375,,1.0152465105056763,,
3,1649,,0.5625,,1.0121980905532837,,
3,1699,,0.46875,,1.1855272054672241,,
3,1749,,0.40625,,1.1002579927444458,,
3,1799,,0.40625,,1.0720573663711548,,
3,1849,,0.40625,,1.0792300701141357,,
3,1899,,0.53125,,1.0643894672393799,,
3,1949,,0.40625,,1.22899329662323,,
3,1999,,0.5625,,1.0542839765548706,,
3,1999,,,,,0.4887459874153137,1.0834537744522095
3,1999,0.4831250011920929,,1.0889686346054077,,,
4,2049,,0.4375,,1.0444848537445068,,
4,2099,,0.5,,1.0142346620559692,,
4,2149,,0.59375,,1.0477440357208252,,
4,2199,,0.40625,,1.1926815509796143,,
4,2249,,0.40625,,1.0759918689727783,,
4,2299,,0.4375,,1.0585306882858276,,
4,2349,,0.5,,1.1003557443618774,,
4,2399,,0.53125,,1.0603222846984863,,
4,2449,,0.34375,,1.2138949632644653,,
4,2499,,0.59375,,1.0695332288742065,,
4,2499,,,,,0.49009984731674194,1.0820398330688477
4,2499,0.4854375123977661,,1.0873020887374878,,,
