epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.28125,,1.376265525817871,,
0,99,,0.375,,1.2190824747085571,,
0,149,,0.5,,1.0836155414581299,,
0,199,,0.625,,1.0121546983718872,,
0,249,,0.375,,1.2373751401901245,,
0,299,,0.5625,,0.9834550619125366,,
0,349,,0.5,,1.0809133052825928,,
0,399,,0.46875,,1.1353148221969604,,
0,449,,0.5,,1.1770063638687134,,
0,499,,0.46875,,1.1198915243148804,,
0,549,,0.34375,,1.170210599899292,,
0,599,,0.46875,,1.1215382814407349,,
0,649,,0.5,,1.1158790588378906,,
0,699,,0.40625,,1.1510292291641235,,
0,738,,,,,0.4645456075668335,1.0985370874404907
0,738,0.44736841320991516,,1.146064043045044,,,
1,749,,0.5,,1.0680440664291382,,
1,799,,0.46875,,1.0355969667434692,,
1,849,,0.5,,0.9907020926475525,,
1,899,,0.46875,,1.0861016511917114,,
1,949,,0.34375,,1.2588709592819214,,
1,999,,0.5625,,1.2153598070144653,,
1,1049,,0.375,,1.2826061248779297,,
1,1099,,0.4375,,1.0801008939743042,,
1,1149,,0.46875,,1.000058889389038,,
1,1199,,0.46875,,0.9955810308456421,,
1,1249,,0.625,,0.9477734565734863,,
1,1299,,0.4375,,1.0491827726364136,,
1,1349,,0.53125,,1.130403757095337,,
1,1399,,0.53125,,1.1044714450836182,,
1,1449,,0.4375,,1.1259198188781738,,
1,1477,,,,,0.48823827505111694,1.076297640800476
1,1477,0.47854965925216675,,1.0984045267105103,,,
2,1499,,0.5,,0.9879872798919678,,
2,1549,,0.375,,1.1639927625656128,,
2,1599,,0.625,,0.9198411107063293,,
2,1649,,0.5,,1.1510744094848633,,
2,1699,,0.5625,,0.9481340050697327,,
2,1749,,0.65625,,0.9741160273551941,,
2,1799,,0.4375,,1.0633447170257568,,
2,1849,,0.28125,,1.2542649507522583,,
2,1899,,0.5,,1.034024715423584,,
2,1949,,0.375,,1.050882339477539,,
2,1999,,0.625,,0.9836398959159851,,
2,2049,,0.53125,,0.9428293704986572,,
2,2099,,0.46875,,1.131851077079773,,
2,2149,,0.5,,1.1977109909057617,,
2,2199,,0.5625,,1.0555248260498047,,
2,2216,,,,,0.5026231408119202,1.066691279411316
2,2216,0.49014216661453247,,1.0807957649230957,,,
3,2249,,0.53125,,0.8986664414405823,,
3,2299,,0.46875,,1.1227424144744873,,
3,2349,,0.5625,,0.9171280860900879,,
3,2399,,0.5,,1.1577433347702026,,
3,2449,,0.46875,,1.113150715827942,,
3,2499,,0.5,,1.0065011978149414,,
3,2549,,0.5,,0.9911847114562988,,
3,2599,,0.625,,0.925506591796875,,
3,2649,,0.375,,1.3872064352035522,,
3,2699,,0.375,,1.115523338317871,,
3,2749,,0.53125,,0.9776389002799988,,
3,2799,,0.59375,,1.0553598403930664,,
3,2849,,0.59375,,1.1655757427215576,,
3,2899,,0.59375,,0.8302550911903381,,
3,2949,,0.5625,,0.9341852068901062,,
3,2955,,,,,0.48705363273620605,1.0655778646469116
3,2955,0.49729228019714355,,1.068266749382019,,,
4,2999,,0.375,,1.1443222761154175,,
4,3049,,0.4375,,1.1553853750228882,,
4,3099,,0.53125,,0.9899351596832275,,
4,3149,,0.625,,0.9416411519050598,,
4,3199,,0.5,,1.0703234672546387,,
4,3249,,0.5625,,1.0192269086837769,,
4,3299,,0.46875,,1.355039119720459,,
4,3349,,0.46875,,1.066442847251892,,
4,3399,,0.625,,0.9684481024742126,,
4,3449,,0.40625,,1.090122103691101,,
4,3499,,0.5,,1.0827574729919434,,
4,3549,,0.46875,,1.2625420093536377,,
4,3599,,0.46875,,1.0709228515625,,
