epoch,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,0.4375,,1.3359891176223755,,
0,99,,0.40625,,1.1978085041046143,,
0,149,,0.4375,,1.2227755784988403,,
0,199,,0.40625,,1.1859666109085083,,
0,249,,0.46875,,1.121464490890503,,
0,299,,0.6875,,0.9289708733558655,,
0,349,,0.25,,1.3538659811019897,,
0,399,,0.46875,,1.135744333267212,,
0,449,,0.375,,1.2713885307312012,,
0,499,,0.46875,,1.113429307937622,,
0,549,,0.46875,,1.0751053094863892,,
0,599,,0.40625,,1.0357834100723267,,
0,649,,0.4375,,1.1213748455047607,,
0,699,,0.40625,,1.1322617530822754,,
0,738,,,,,0.4755457639694214,1.098270058631897
0,738,0.44406837224960327,,1.1601320505142212,,,
1,749,,0.65625,,0.9537686705589294,,
1,799,,0.5,,1.0879991054534912,,
1,849,,0.5,,1.069053292274475,,
1,899,,0.53125,,1.0769507884979248,,
1,949,,0.4375,,1.0464130640029907,,
1,999,,0.53125,,1.075916051864624,,
1,1049,,0.53125,,1.01077139377594,,
1,1099,,0.46875,,1.029457926750183,,
1,1149,,0.46875,,1.2153408527374268,,
1,1199,,0.46875,,1.0906174182891846,,
1,1249,,0.4375,,1.212762475013733,,
1,1299,,0.53125,,0.9869881272315979,,
1,1349,,0.375,,1.2717390060424805,,
1,1399,,0.4375,,1.1592854261398315,,
1,1449,,0.4375,,1.1513129472732544,,
1,1477,,,,,0.4880690574645996,1.089037299156189
1,1477,0.47376883029937744,,1.1008743047714233,,,
2,1499,,0.46875,,1.168886423110962,,
2,1549,,0.4375,,1.058108925819397,,
2,1599,,0.53125,,1.0368587970733643,,
2,1649,,0.4375,,1.0865665674209595,,
2,1699,,0.375,,1.2047204971313477,,
2,1749,,0.6875,,0.9148759245872498,,
2,1799,,0.625,,0.9411183595657349,,
2,1849,,0.65625,,0.8461019992828369,,
2,1899,,0.5,,1.0044398307800293,,
2,1949,,0.5,,0.968869686126709,,
2,1999,,0.46875,,0.9496236443519592,,
2,2049,,0.40625,,1.1183626651763916,,
2,2099,,0.34375,,1.141090989112854,,
2,2149,,0.375,,1.1359071731567383,,
2,2199,,0.4375,,1.082565426826477,,
2,2216,,,,,0.4823151230812073,1.0829808712005615
2,2216,0.4791842997074127,,1.0943949222564697,,,
3,2249,,0.40625,,1.1549071073532104,,
3,2299,,0.3125,,1.3920625448226929,,
3,2349,,0.5,,0.9689102172851562,,
3,2399,,0.59375,,1.0063389539718628,,
3,2449,,0.4375,,1.1700667142868042,,
3,2499,,0.59375,,1.0242371559143066,,
3,2549,,0.34375,,1.270105004310608,,
3,2599,,0.5625,,1.0707639455795288,,
3,2649,,0.59375,,0.9618226885795593,,
3,2699,,0.4375,,1.0361229181289673,,
3,2749,,0.5,,1.0838104486465454,,
3,2799,,0.5,,1.1294630765914917,,
3,2849,,0.46875,,1.0398937463760376,,
3,2899,,0.46875,,1.0977115631103516,,
3,2949,,0.5,,1.101304292678833,,
3,2955,,,,,0.4860382378101349,1.0845202207565308
3,2955,0.4819343388080597,,1.0921034812927246,,,
4,2999,,0.59375,,1.0445066690444946,,
4,3049,,0.75,,0.9150323867797852,,
4,3099,,0.5,,1.0338737964630127,,
4,3149,,0.59375,,1.0553933382034302,,
4,3199,,0.40625,,1.060418725013733,,
4,3249,,0.5625,,1.0310564041137695,,
4,3299,,0.5,,1.0877997875213623,,
4,3349,,0.40625,,1.2254585027694702,,
4,3399,,0.46875,,1.1895393133163452,,
4,3449,,0.46875,,1.1282837390899658,,
4,3499,,0.53125,,1.1801338195800781,,
4,3549,,0.46875,,1.057681679725647,,
4,3599,,0.53125,,1.0058908462524414,,
4,3649,,0.40625,,1.1164921522140503,,
4,3694,,,,,0.4916229546070099,1.0777976512908936
4,3694,0.4772804081439972,,1.0901247262954712,,,
5,3699,,0.46875,,1.1854459047317505,,
5,3749,,0.375,,1.0999113321304321,,
5,3799,,0.65625,,1.0111249685287476,,
5,3849,,0.5625,,0.9959291219711304,,
5,3899,,0.4375,,1.050459384918213,,
5,3949,,0.5625,,1.0774476528167725,,
5,3999,,0.34375,,1.1577521562576294,,
5,4049,,0.625,,0.9534465074539185,,
5,4099,,0.4375,,1.0964292287826538,,
5,4149,,0.3125,,1.2651053667068481,,
5,4199,,0.40625,,1.193246841430664,,
5,4249,,0.4375,,1.1285333633422852,,
5,4299,,0.46875,,0.9401310682296753,,
5,4349,,0.53125,,0.9635160565376282,,
5,4399,,0.5,,1.103183627128601,,
5,4433,,,,,0.486715167760849,1.079639196395874
5,4433,0.4836689829826355,,1.088197946548462,,,
6,4449,,0.46875,,1.193490982055664,,
6,4499,,0.5625,,0.986925482749939,,
6,4549,,0.375,,1.069897174835205,,
6,4599,,0.34375,,1.1059250831604004,,
6,4649,,0.5,,1.0460124015808105,,
6,4699,,0.375,,1.1833117008209229,,
6,4749,,0.46875,,0.9736184477806091,,
6,4799,,0.40625,,1.2537264823913574,,
6,4849,,0.4375,,1.2567912340164185,,
6,4899,,0.34375,,1.1588844060897827,,
6,4949,,0.4375,,1.1129343509674072,,
6,4999,,0.5,,1.0006176233291626,,
6,5049,,0.5625,,1.106099009513855,,
6,5099,,0.46875,,1.0567983388900757,,
6,5149,,0.5,,1.0094408988952637,,
6,5172,,,,,0.48383820056915283,1.0861777067184448
6,5172,0.48426130414009094,,1.0874757766723633,,,
7,5199,,0.59375,,0.9168610572814941,,
7,5249,,0.59375,,0.999047577381134,,
7,5299,,0.5625,,0.9579029083251953,,
7,5349,,0.5625,,0.9680715799331665,,
7,5399,,0.4375,,1.124412178993225,,
7,5449,,0.40625,,1.1621325016021729,,
7,5499,,0.5625,,1.074708342552185,,
7,5549,,0.5625,,1.0493894815444946,,
7,5599,,0.53125,,1.1593279838562012,,
7,5649,,0.4375,,1.1297426223754883,,
7,5699,,0.59375,,0.9692754745483398,,
7,5749,,0.4375,,1.0705080032348633,,
7,5799,,0.375,,1.1608226299285889,,
7,5849,,0.4375,,1.015195608139038,,
7,5899,,0.65625,,0.9894038438796997,,
7,5911,,,,,0.48146894574165344,1.0794264078140259
7,5911,0.4844305217266083,,1.0860648155212402,,,
8,5949,,0.53125,,1.0101772546768188,,
8,5999,,0.59375,,1.0215466022491455,,
8,6049,,0.53125,,1.0713552236557007,,
8,6099,,0.5625,,1.0033283233642578,,
8,6149,,0.5,,1.101489543914795,,
8,6199,,0.4375,,1.0860404968261719,,
8,6249,,0.5625,,1.119607925415039,,
8,6299,,0.5625,,0.9736220240592957,,
8,6349,,0.34375,,1.0903880596160889,,
8,6399,,0.53125,,1.09499990940094,,
8,6449,,0.59375,,1.023246169090271,,
8,6499,,0.4375,,1.1556127071380615,,
8,6549,,0.40625,,1.107848048210144,,
8,6599,,0.4375,,1.1021150350570679,,
8,6649,,0.46875,,0.8929628133773804,,
8,6650,,,,,0.48654595017433167,1.077301263809204
8,6650,0.483711302280426,,1.0855286121368408,,,
9,6699,,0.5625,,1.0758589506149292,,
9,6749,,0.5625,,0.9671815037727356,,
9,6799,,0.46875,,0.9928585290908813,,
9,6849,,0.375,,1.2447404861450195,,
9,6899,,0.53125,,1.0528841018676758,,
9,6949,,0.53125,,1.0648747682571411,,
9,6999,,0.46875,,1.0898634195327759,,
9,7049,,0.46875,,1.0732340812683105,,
9,7099,,0.34375,,1.2170532941818237,,
9,7149,,0.34375,,1.1890300512313843,,
9,7199,,0.5625,,0.9420763254165649,,
9,7249,,0.375,,1.1478818655014038,,
9,7299,,0.59375,,1.0039805173873901,,
9,7349,,0.46875,,1.0544811487197876,,
9,7389,,,,,0.4936537444591522,1.074480652809143
9,7389,0.48557284474372864,,1.0856801271438599,,,
10,7399,,0.4375,,1.1356194019317627,,
10,7449,,0.53125,,0.9880315661430359,,
10,7499,,0.5625,,1.005699634552002,,
10,7549,,0.34375,,1.167328953742981,,
10,7599,,0.375,,1.1903834342956543,,
10,7649,,0.625,,0.9514027833938599,,
10,7699,,0.4375,,1.221272349357605,,
10,7749,,0.375,,1.2865207195281982,,
10,7799,,0.4375,,1.1563451290130615,,
10,7849,,0.4375,,1.06276273727417,,
10,7899,,0.53125,,0.9851008653640747,,
10,7949,,0.46875,,1.0511802434921265,,
10,7999,,0.3125,,1.1868573427200317,,
10,8049,,0.46875,,1.0740861892700195,,
10,8099,,0.5,,1.113759994506836,,
10,8128,,,,,0.49026909470558167,1.0784345865249634
10,8128,0.48663055896759033,,1.0818425416946411,,,
11,8149,,0.46875,,1.0606143474578857,,
11,8199,,0.15625,,1.30867600440979,,
11,8249,,0.46875,,0.9969425201416016,,
11,8299,,0.53125,,1.0544672012329102,,
11,8349,,0.4375,,1.1003652811050415,,
11,8399,,0.625,,1.005734920501709,,
11,8449,,0.5,,1.0019104480743408,,
11,8499,,0.5625,,1.0117110013961792,,
11,8549,,0.5,,1.0087952613830566,,
11,8599,,0.4375,,1.2736823558807373,,
11,8649,,0.46875,,1.035302996635437,,
11,8699,,0.40625,,1.2535407543182373,,
11,8749,,0.4375,,1.0921299457550049,,
11,8799,,0.4375,,0.9674235582351685,,
11,8849,,0.5625,,1.0412921905517578,,
11,8867,,,,,0.49196141958236694,1.0725642442703247
11,8867,0.48612287640571594,,1.0812897682189941,,,
12,8899,,0.4375,,1.0622785091400146,,
12,8949,,0.40625,,1.0365455150604248,,
12,8999,,0.53125,,1.0376323461532593,,
12,9049,,0.4375,,1.0602800846099854,,
12,9099,,0.59375,,1.0368061065673828,,
12,9149,,0.46875,,1.0454137325286865,,
12,9199,,0.375,,1.0796844959259033,,
12,9249,,0.375,,1.045582890510559,,
12,9299,,0.46875,,0.9945433139801025,,
12,9349,,0.5625,,1.0001986026763916,,
12,9399,,0.46875,,0.9924232959747314,,
12,9449,,0.5,,1.1780167818069458,,
12,9499,,0.5,,1.0965657234191895,,
12,9549,,0.375,,1.1312445402145386,,
12,9599,,0.5,,1.1214261054992676,,
12,9606,,,,,0.4921306371688843,1.0721601247787476
12,9606,0.4868844151496887,,1.0802711248397827,,,
13,9649,,0.46875,,1.2191182374954224,,
13,9699,,0.53125,,1.0399919748306274,,
13,9749,,0.4375,,1.1105055809020996,,
13,9799,,0.25,,1.2574419975280762,,
13,9849,,0.5,,0.9488106369972229,,
13,9899,,0.5625,,0.9900957345962524,,
13,9949,,0.4375,,1.0760841369628906,,
13,9999,,0.5625,,0.9916017055511475,,
13,10049,,0.375,,1.3124932050704956,,
13,10099,,0.5,,1.0722877979278564,,
13,10149,,0.59375,,0.9722995162010193,,
13,10199,,0.40625,,1.239104151725769,,
13,10249,,0.59375,,0.9804595112800598,,
13,10299,,0.5,,1.1703734397888184,,
13,10345,,,,,0.49026909470558167,1.0735725164413452
13,10345,0.4897613823413849,,1.0799165964126587,,,
14,10349,,0.5625,,0.9007187485694885,,
14,10399,,0.4375,,1.0784351825714111,,
14,10449,,0.375,,1.1373628377914429,,
14,10499,,0.4375,,1.0767467021942139,,
14,10549,,0.5,,1.1095119714736938,,
14,10599,,0.65625,,0.9296329617500305,,
14,10649,,0.53125,,1.0809204578399658,,
14,10699,,0.5,,1.101036548614502,,
14,10749,,0.46875,,0.9894242286682129,,
14,10799,,0.4375,,1.1825110912322998,,
14,10849,,0.46875,,1.0584275722503662,,
14,10899,,0.5,,1.0911184549331665,,
14,10949,,0.59375,,1.0624276399612427,,
14,10999,,0.3125,,1.2043468952178955,,
14,11049,,0.4375,,1.0473005771636963,,
14,11084,,,,,0.4953460693359375,1.0709600448608398
14,11084,0.4914960265159607,,1.0794620513916016,,,
15,11099,,0.46875,,0.9900795817375183,,
15,11149,,0.53125,,1.0016893148422241,,
15,11199,,0.4375,,1.0995804071426392,,
15,11249,,0.46875,,1.0911606550216675,,
15,11299,,0.375,,1.1098201274871826,,
15,11349,,0.34375,,1.3039767742156982,,
15,11399,,0.5,,1.09036123752594,,
15,11449,,0.46875,,0.9720247983932495,,
15,11499,,0.53125,,1.107367753982544,,
15,11549,,0.5625,,0.9854866862297058,,
15,11599,,0.59375,,1.057116985321045,,
15,11649,,0.625,,0.9832264184951782,,
15,11699,,0.59375,,0.9896091222763062,,
15,11749,,0.34375,,1.2810324430465698,,
15,11799,,0.59375,,0.8261650800704956,,
15,11823,,,,,0.4953460693359375,1.0713454484939575
15,11823,0.4896344542503357,,1.0772745609283447,,,
16,11849,,0.4375,,1.1923357248306274,,
16,11899,,0.6875,,0.8692193627357483,,
